rank	gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	p	q
14079	NT5C3L	5'-nucleotidase, cytosolic III-like	1087	3	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14080	NT5DC1	5'-nucleotidase domain containing 1	3452	4	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14081	NT5DC2	5'-nucleotidase domain containing 2	1853	66	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14082	NT5E	5'-nucleotidase, ecto (CD73)	1757	18	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14083	NTF3	neurotrophin 3	819	352	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14084	NTF4	neurotrophin 4	637	122	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14085	NTHL1	nth endonuclease III-like 1 (E. coli)	1088	359	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14086	NTN4	netrin 4	1923	62	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14087	NTN5	netrin 5	1494	43	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14088	NTNG2	netrin G2	1617	756	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14089	NTS	neurotensin	525	405	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14090	NTSR1	neurotensin receptor 1 (high affinity)	1269	6	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14091	NTSR2	neurotensin receptor 2	1247	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14092	NUB1	negative regulator of ubiquitin-like proteins 1	1862	9	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14093	NUBP1	nucleotide binding protein 1 (MinD homolog, E. coli)	1005	233	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14094	NUBP2	nucleotide binding protein 2 (MinD homolog, E. coli)	869	2	2	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14095	NUBPL	nucleotide binding protein-like	1002	231	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14096	NUCB2	nucleobindin 2	1310	121	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14097	NUCKS1	nuclear casein kinase and cyclin-dependent kinase substrate 1	756	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14098	NUDCD1	NudC domain containing 1	1873	207	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14099	NUDCD2	NudC domain containing 2	524	178	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14100	NUDCD3	NudC domain containing 3	1106	45	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14101	NUDT1	nudix (nucleoside diphosphate linked moiety X)-type motif 1	791	699	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14102	NUDT12	nudix (nucleoside diphosphate linked moiety X)-type motif 12	1413	15	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14103	NUDT14	nudix (nucleoside diphosphate linked moiety X)-type motif 14	687	258	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14104	NUDT15	nudix (nucleoside diphosphate linked moiety X)-type motif 15	503	12	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14105	NUDT16	nudix (nucleoside diphosphate linked moiety X)-type motif 16	977	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14106	NUDT17	nudix (nucleoside diphosphate linked moiety X)-type motif 17	1021	47	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14107	NUDT19	nudix (nucleoside diphosphate linked moiety X)-type motif 19	1136	43	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14108	NUDT22	nudix (nucleoside diphosphate linked moiety X)-type motif 22	1698	364	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14109	NUDT6	nudix (nucleoside diphosphate linked moiety X)-type motif 6	1100	756	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14110	NUDT7	nudix (nucleoside diphosphate linked moiety X)-type motif 7	731	21	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14111	NUDT8	nudix (nucleoside diphosphate linked moiety X)-type motif 8	665	4	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14112	NUDT9	nudix (nucleoside diphosphate linked moiety X)-type motif 9	1081	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14113	NUP107	nucleoporin 107kDa	2886	35	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14114	NUP35	nucleoporin 35kDa	1014	294	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14115	NUP37	nucleoporin 37kDa	1015	483	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14116	NUP62CL	nucleoporin 62kDa C-terminal like	583	173	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14117	NUP85	nucleoporin 85kDa	2045	38	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14118	NUPL2	nucleoporin like 2	1296	8	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14119	NUPR1	nuclear protein, transcriptional regulator, 1	311	387	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14120	NUTF2	nuclear transport factor 2	400	3	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14121	NXF2	nuclear RNA export factor 2	3930	840	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14122	NXF2B	nuclear RNA export factor 2B	3930	837	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14123	NXF5	nuclear RNA export factor 5	1151	328	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14124	NXN	nucleoredoxin	1338	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14125	NXNL1	nucleoredoxin-like 1	645	325	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14126	NXNL2	nucleoredoxin-like 2	586	187	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14127	NXPH1	neurexophilin 1	820	215	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14128	NXPH2	neurexophilin 2	799	843	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14129	NXT2	nuclear transport factor 2-like export factor 2	612	2	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14130	NYX	nyctalopin	1450	678	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14131	OAS1	2',5'-oligoadenylate synthetase 1, 40/46kDa	1418	116	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14132	OAS2	2'-5'-oligoadenylate synthetase 2, 69/71kDa	2282	11	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14133	OAZ1	ornithine decarboxylase antizyme 1	706	166	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14134	OAZ2	ornithine decarboxylase antizyme 2	587	43	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14135	OAZ3	ornithine decarboxylase antizyme 3	1300	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14136	OBFC1	oligonucleotide/oligosaccharide-binding fold containing 1	1143	15	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14137	OBP2A	odorant binding protein 2A	538	296	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14138	OCA2	oculocutaneous albinism II	2609	5	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14139	OCIAD1	OCIA domain containing 1	808	348	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14140	OCLM	oculomedin	363	2	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14141	OCLN	occludin	1601	577	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14142	OCM	oncomodulin	344	62	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14143	OCM2	oncomodulin 2	342	26	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14144	ODF1	outer dense fiber of sperm tails 1	757	345	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14145	ODF3	outer dense fiber of sperm tails 3	808	735	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14146	ODF3B	outer dense fiber of sperm tails 3B	788	310	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14147	ODF3L1	outer dense fiber of sperm tails 3-like 1	837	349	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14148	ODF3L2	outer dense fiber of sperm tails 3-like 2	882	7	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14149	ODF4	outer dense fiber of sperm tails 4	782	321	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14150	OGFOD1	2-oxoglutarate and iron-dependent oxygenase domain containing 1	1793	283	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14151	OIP5	Opa interacting protein 5	792	269	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14152	OIT3	oncoprotein induced transcript 3	1670	56	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14153	OLFM2	olfactomedin 2	1387	664	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14154	OLFM3	olfactomedin 3	1397	286	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14155	OLFML1	olfactomedin-like 1	1217	131	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14156	OLFML2A	olfactomedin-like 2A	1987	13	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14157	OLFML3	olfactomedin-like 3	1229	657	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14158	OLIG2	oligodendrocyte lineage transcription factor 2	976	642	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14159	OLIG3	oligodendrocyte transcription factor 3	819	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14160	OLR1	oxidized low density lipoprotein (lectin-like) receptor 1	842	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14161	OMA1	OMA1 homolog, zinc metallopeptidase (S. cerevisiae)	1607	119	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14162	OMP	olfactory marker protein	491	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14163	ONECUT1	one cut homeobox 1	1402	323	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14164	ONECUT2	one cut homeobox 2	1521	98	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14165	OPA3	optic atrophy 3 (autosomal recessive, with chorea and spastic paraplegia)	949	20	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14166	OPALIN	oligodendrocytic myelin paranodal and inner loop protein	461	249	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14167	OPCML	opioid binding protein/cell adhesion molecule-like	1127	15	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14168	OPHN1	oligophrenin 1	2505	28	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14169	OPLAH	5-oxoprolinase (ATP-hydrolysing)	3975	48	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14170	OPN1LW	opsin 1 (cone pigments), long-wave-sensitive	1117	174	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14171	OPN1MW	opsin 1 (cone pigments), medium-wave-sensitive	2234	173	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14172	OPN1MW2	opsin 1 (cone pigments), medium-wave-sensitive 2	2234	173	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14173	OPN1SW	opsin 1 (cone pigments), short-wave-sensitive	1065	1	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14174	OPN3	opsin 3	3047	82	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14175	OPN5	opsin 5	1091	2	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14176	OPRD1	opioid receptor, delta 1	1127	999	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14177	OPRK1	opioid receptor, kappa 1	1155	88	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14178	OPRL1	opiate receptor-like 1	1227	72	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14179	OPRM1	opioid receptor, mu 1	2709	16	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14180	OPTC	opticin	1027	758	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14181	OR10A3	olfactory receptor, family 10, subfamily A, member 3	944	59	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14182	OR10A4	olfactory receptor, family 10, subfamily A, member 4	952	279	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14183	OR10A5	olfactory receptor, family 10, subfamily A, member 5	954	21	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14184	OR10A7	olfactory receptor, family 10, subfamily A, member 7	950	67	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14185	OR10AG1	olfactory receptor, family 10, subfamily AG, member 1	905	162	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14186	OR10G2	olfactory receptor, family 10, subfamily G, member 2	932	89	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14187	OR10G3	olfactory receptor, family 10, subfamily G, member 3	941	249	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14188	OR10G4	olfactory receptor, family 10, subfamily G, member 4	934	238	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14189	OR10G9	olfactory receptor, family 10, subfamily G, member 9	934	237	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14190	OR10H1	olfactory receptor, family 10, subfamily H, member 1	961	99	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14191	OR10H3	olfactory receptor, family 10, subfamily H, member 3	949	107	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14192	OR10H4	olfactory receptor, family 10, subfamily H, member 4	950	12	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14193	OR10H5	olfactory receptor, family 10, subfamily H, member 5	947	100	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14194	OR10J1	olfactory receptor, family 10, subfamily J, member 1	967	27	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14195	OR10J3	olfactory receptor, family 10, subfamily J, member 3	988	90	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14196	OR10J5	olfactory receptor, family 10, subfamily J, member 5	928	147	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14197	OR10P1	olfactory receptor, family 10, subfamily P, member 1	941	31	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14198	OR10R2	olfactory receptor, family 10, subfamily R, member 2	1007	214	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14199	OR10T2	olfactory receptor, family 10, subfamily T, member 2	943	83	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14200	OR10V1	olfactory receptor, family 10, subfamily V, member 1	930	38	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14201	OR10W1	olfactory receptor, family 10, subfamily W, member 1	918	156	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14202	OR10X1	olfactory receptor, family 10, subfamily X, member 1	972	390	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14203	OR10Z1	olfactory receptor, family 10, subfamily Z, member 1	941	7	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14204	OR11G2	olfactory receptor, family 11, subfamily G, member 2	1036	17	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14205	OR11H1	olfactory receptor, family 11, subfamily H, member 1	979	520	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14206	OR11H12	olfactory receptor, family 11, subfamily H, member 12	979	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14207	OR11H6	olfactory receptor, family 11, subfamily H, member 6	992	227	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14208	OR12D2	olfactory receptor, family 12, subfamily D, member 2	928	89	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14209	OR12D3	olfactory receptor, family 12, subfamily D, member 3	953	89	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14210	OR13C3	olfactory receptor, family 13, subfamily C, member 3	1044	171	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14211	OR13C4	olfactory receptor, family 13, subfamily C, member 4	955	172	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14212	OR13C5	olfactory receptor, family 13, subfamily C, member 5	955	235	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14213	OR13C8	olfactory receptor, family 13, subfamily C, member 8	962	235	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14214	OR13C9	olfactory receptor, family 13, subfamily C, member 9	956	235	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14215	OR13D1	olfactory receptor, family 13, subfamily D, member 1	1040	3	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14216	OR13H1	olfactory receptor, family 13, subfamily H, member 1	926	204	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14217	OR13J1	olfactory receptor, family 13, subfamily J, member 1	938	11	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14218	OR14A16	olfactory receptor, family 14, subfamily A, member 16	930	213	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14219	OR14I1	olfactory receptor, family 14, subfamily I, member 1	936	273	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14220	OR1A2	olfactory receptor, family 1, subfamily A, member 2	930	245	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14221	OR1B1	olfactory receptor, family 1, subfamily B, member 1	956	7	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14222	OR1C1	olfactory receptor, family 1, subfamily C, member 1	943	213	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14223	OR1D2	olfactory receptor, family 1, subfamily D, member 2	938	157	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14224	OR1F1	olfactory receptor, family 1, subfamily F, member 1	938	108	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14225	OR1G1	olfactory receptor, family 1, subfamily G, member 1	942	30	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14226	OR1I1	olfactory receptor, family 1, subfamily I, member 1	1066	28	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14227	OR1J1	olfactory receptor, family 1, subfamily J, member 1	968	116	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14228	OR1J2	olfactory receptor, family 1, subfamily J, member 2	941	116	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14229	OR1J4	olfactory receptor, family 1, subfamily J, member 4	941	116	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14230	OR1K1	olfactory receptor, family 1, subfamily K, member 1	950	616	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14231	OR1L1	olfactory receptor, family 1, subfamily L, member 1	931	20	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14232	OR1L3	olfactory receptor, family 1, subfamily L, member 3	974	38	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14233	OR1L4	olfactory receptor, family 1, subfamily L, member 4	936	38	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14234	OR1L6	olfactory receptor, family 1, subfamily L, member 6	934	619	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14235	OR1M1	olfactory receptor, family 1, subfamily M, member 1	941	122	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14236	OR1N1	olfactory receptor, family 1, subfamily N, member 1	936	233	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14237	OR1Q1	olfactory receptor, family 1, subfamily Q, member 1	943	366	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14238	OR1S2	olfactory receptor, family 1, subfamily S, member 2	977	130	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14239	OR2A12	olfactory receptor, family 2, subfamily A, member 12	932	452	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14240	OR2A2	olfactory receptor, family 2, subfamily A, member 2	955	60	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14241	OR2A25	olfactory receptor, family 2, subfamily A, member 25	932	72	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14242	OR2A4	olfactory receptor, family 2, subfamily A, member 4	932	240	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14243	OR2A42	olfactory receptor, family 2, subfamily A, member 42	1490	284	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14244	OR2A5	olfactory receptor, family 2, subfamily A, member 5	935	72	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14245	OR2A7	olfactory receptor, family 2, subfamily A, member 7	932	226	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14246	OR2AE1	olfactory receptor, family 2, subfamily AE, member 1	972	548	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14247	OR2AG1	olfactory receptor, family 2, subfamily AG, member 1	955	284	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14248	OR2AG2	olfactory receptor, family 2, subfamily AG, member 2	951	6	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14249	OR2AK2	olfactory receptor, family 2, subfamily AK, member 2	1007	95	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14250	OR2B11	olfactory receptor, family 2, subfamily B, member 11	953	157	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14251	OR2B6	olfactory receptor, family 2, subfamily B, member 6	940	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14252	OR2C1	olfactory receptor, family 2, subfamily C, member 1	943	58	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14253	OR2D2	olfactory receptor, family 2, subfamily D, member 2	926	58	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14254	OR2D3	olfactory receptor, family 2, subfamily D, member 3	992	59	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14255	OR2F2	olfactory receptor, family 2, subfamily F, member 2	953	493	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14256	OR2G2	olfactory receptor, family 2, subfamily G, member 2	953	36	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14257	OR2G3	olfactory receptor, family 2, subfamily G, member 3	929	410	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14258	OR2G6	olfactory receptor, family 2, subfamily G, member 6	951	246	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14259	OR2H1	olfactory receptor, family 2, subfamily H, member 1	951	308	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14260	OR2H2	olfactory receptor, family 2, subfamily H, member 2	943	353	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14261	OR2K2	olfactory receptor, family 2, subfamily K, member 2	950	784	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14262	OR2L13	olfactory receptor, family 2, subfamily L, member 13	4763	280	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14263	OR2L2	olfactory receptor, family 2, subfamily L, member 2	943	288	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14264	OR2L3	olfactory receptor, family 2, subfamily L, member 3	939	288	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14265	OR2M3	olfactory receptor, family 2, subfamily M, member 3	938	205	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14266	OR2M5	olfactory receptor, family 2, subfamily M, member 5	938	81	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14267	OR2S2	olfactory receptor, family 2, subfamily S, member 2	964	124	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14268	OR2T10	olfactory receptor, family 2, subfamily T, member 10	938	275	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14269	OR2T11	olfactory receptor, family 2, subfamily T, member 11	951	275	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14270	OR2T12	olfactory receptor, family 2, subfamily T, member 12	962	188	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14271	OR2T27	olfactory receptor, family 2, subfamily T, member 27	953	273	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14272	OR2T29	olfactory receptor, family 2, subfamily T, member 29	930	5	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14273	OR2T35	olfactory receptor, family 2, subfamily T, member 35	972	19	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14274	OR2T5	olfactory receptor, family 2, subfamily T, member 5	948	87	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14275	OR2T6	olfactory receptor, family 2, subfamily T, member 6	927	363	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14276	OR2T8	olfactory receptor, family 2, subfamily T, member 8	937	365	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14277	OR2V2	olfactory receptor, family 2, subfamily V, member 2	947	474	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14278	OR2W1	olfactory receptor, family 2, subfamily W, member 1	963	159	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14279	OR2W3	olfactory receptor, family 2, subfamily W, member 3	943	29	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14280	OR2W5	olfactory receptor, family 2, subfamily W, member 5	965	154	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14281	OR2Y1	olfactory receptor, family 2, subfamily Y, member 1	936	40	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14282	OR2Z1	olfactory receptor, family 2, subfamily Z, member 1	944	251	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14283	OR3A1	olfactory receptor, family 3, subfamily A, member 1	948	10	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14284	OR3A2	olfactory receptor, family 3, subfamily A, member 2	970	246	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14285	OR3A3	olfactory receptor, family 3, subfamily A, member 3	965	59	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14286	OR4A15	olfactory receptor, family 4, subfamily A, member 15	1034	140	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14287	OR4A47	olfactory receptor, family 4, subfamily A, member 47	928	219	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14288	OR4B1	olfactory receptor, family 4, subfamily B, member 1	929	533	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14289	OR4C12	olfactory receptor, family 4, subfamily C, member 12	934	179	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14290	OR4C13	olfactory receptor, family 4, subfamily C, member 13	934	11	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14291	OR4C16	olfactory receptor, family 4, subfamily C, member 16	931	171	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14292	OR4C3	olfactory receptor, family 4, subfamily C, member 3	988	1	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
14293	OR4C46	olfactory receptor, family 4, subfamily C, member 46	928	177	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
