rank	gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	p	q
14536	FBN1	fibrillin 1	8872	6	0	10	41	2	0	1	44	37	43	8.015901e-01	7.510000e-01	9.520000e-01	9.788681e-01	1
14537	POMT2	protein-O-mannosyltransferase 2	2333	19	0	2	5	0	0	0	5	5	5	8.016210e-01	1	5.940000e-01	9.788749e-01	1
14538	IMP5	signal peptide peptidase like 2C	2057	7	0	5	12	0	0	0	12	12	12	8.016831e-01	1	9.240000e-01	9.788886e-01	1
14539	FAP	fibroblast activation protein, alpha	2383	11	0	3	6	0	1	0	7	7	7	8.016979e-01	1	6.170000e-01	9.788919e-01	1
14540	CCNH	cyclin H	1004	30	0	0	3	0	0	0	3	3	3	8.017088e-01	1	6.460000e-01	9.788943e-01	1
14541	TTC32	tetratricopeptide repeat domain 32	464	425	0	0	1	0	0	0	1	1	1	9.789680e-01	NaN	NaN	9.789680e-01	1
14542	FBXO36	F-box protein 36	581	209	0	1	1	0	1	0	2	2	2	8.022561e-01	1	3.720000e-01	9.790151e-01	1
14543	MTCH1	mitochondrial carrier homolog 1 (C. elegans)	1163	21	0	2	3	0	0	0	3	3	3	8.023942e-01	1	6.760000e-01	9.790455e-01	1
14544	EIF3F	eukaryotic translation initiation factor 3, subunit F	1104	8	0	2	2	0	0	0	2	2	2	8.024421e-01	1	9.730000e-01	9.790561e-01	1
14545	THOP1	thimet oligopeptidase 1	2118	2	0	3	5	1	0	0	6	6	6	8.025938e-01	1	1	9.790894e-01	1
14546	TBPL2	TATA box binding protein like 2	1152	1	1	3	4	0	1	0	5	5	5	8.026790e-01	1	8.770000e-01	9.791082e-01	1
14547	FTO	fat mass and obesity associated	1550	3	0	1	2	1	0	0	3	3	3	8.027010e-01	1	7.210000e-01	9.791130e-01	1
14548	ANKRD20A1	ankyrin repeat domain 20 family, member A1	2528	9	0	0	1	0	0	0	1	1	1	9.791290e-01	NaN	NaN	9.791290e-01	1
14549	CYP2C9	cytochrome P450, family 2, subfamily C, polypeptide 9	1507	0	0	1	1	0	0	0	1	1	1	9.791567e-01	NaN	NaN	9.791567e-01	1
14550	ATP6V0A4	ATPase, H+ transporting, lysosomal V0 subunit a4	2649	14	1	5	9	1	0	1	11	11	11	8.029241e-01	1	9.470000e-01	9.791620e-01	1
14551	ACRC	acidic repeat containing	2124	5	0	6	8	1	0	0	9	7	9	8.030105e-01	1	5.990000e-01	9.791810e-01	1
14552	SLC24A4	solute carrier family 24 (sodium/potassium/calcium exchanger), member 4	1884	10	0	3	9	0	0	0	9	9	9	8.030976e-01	1	7.350000e-01	9.792001e-01	1
14553	LIG1	ligase I, DNA, ATP-dependent	2868	2	0	5	10	0	0	0	10	10	10	8.031205e-01	1	7.610000e-01	9.792051e-01	1
14554	PICALM	phosphatidylinositol binding clathrin assembly protein	2063	1	1	0	2	0	1	1	4	4	4	8.032545e-01	1	4.080000e-01	9.792344e-01	1
14555	SLC25A18	solute carrier family 25 (mitochondrial carrier), member 18	980	25	0	2	3	0	0	0	3	3	3	8.036009e-01	1	6.080000e-01	9.793103e-01	1
14556	RAP1GDS1	RAP1, GTP-GDP dissociation stimulator 1	1883	24	0	2	3	0	1	0	4	4	4	8.038345e-01	1	5.880000e-01	9.793613e-01	1
14557	PF4	platelet factor 4 (chemokine (C-X-C motif) ligand 4)	316	574	0	0	1	0	0	0	1	1	1	9.793733e-01	NaN	NaN	9.793733e-01	1
14558	ECM2	extracellular matrix protein 2, female organ and adipocyte specific	2138	2	0	1	4	1	0	0	5	5	5	8.041827e-01	1	7.140000e-01	9.794373e-01	1
14559	SCN1B	sodium channel, voltage-gated, type I, beta	1038	3	0	2	2	0	0	0	2	2	2	8.042578e-01	1	9.680000e-01	9.794536e-01	1
14560	ZC3HC1	zinc finger, C3HC-type containing 1	1547	12	0	0	1	0	0	0	1	1	1	9.794829e-01	NaN	NaN	9.794829e-01	1
14561	ZNF552	zinc finger protein 552	1232	20	0	2	5	0	0	0	5	5	5	8.045997e-01	1	7.500000e-01	9.795280e-01	1
14562	PAAF1	proteasomal ATPase-associated factor 1	1225	92	0	1	2	0	0	0	2	2	2	8.047804e-01	1	5.000000e-01	9.795673e-01	1
14563	FABP5	fatty acid binding protein 5 (psoriasis-associated)	422	0	0	1	2	0	0	0	2	2	2	8.047833e-01	1	7.470000e-01	9.795679e-01	1
14564	YPEL1	yippee-like 1 (Drosophila)	372	0	0	2	2	0	0	0	2	2	2	8.048109e-01	1	3.640000e-01	9.795739e-01	1
14565	MAPK4	mitogen-activated protein kinase 4	1780	6	0	6	8	0	0	0	8	8	8	8.048772e-01	1	7.480000e-01	9.795883e-01	1
14566	BCAP29	B-cell receptor-associated protein 29	1325	0	2	2	2	0	0	1	3	3	3	8.049042e-01	1	3.310000e-01	9.795942e-01	1
14567	C18orf25	chromosome 18 open reading frame 25	1228	26	0	1	2	0	0	0	2	2	2	8.049428e-01	1	3.610000e-01	9.796026e-01	1
14568	TACR3	tachykinin receptor 3	1414	46	0	4	13	1	0	1	15	12	15	8.050120e-01	1	6.620000e-01	9.796176e-01	1
14569	ATL3	atlastin GTPase 3	1674	44	0	1	3	0	0	1	4	3	4	8.050548e-01	1	8.790000e-01	9.796268e-01	1
14570	TBC1D13	TBC1 domain family, member 13	1247	1	0	4	5	1	0	0	6	6	6	8.051342e-01	1	9.770000e-01	9.796441e-01	1
14571	ACO1	aconitase 1, soluble	2750	2	0	1	6	0	0	1	7	6	7	8.051410e-01	1	8.450000e-01	9.796455e-01	1
14572	SLC10A5	solute carrier family 10 (sodium/bile acid cotransporter family), member 5	1315	3	0	1	1	0	0	1	2	2	2	8.053090e-01	1	7.920000e-01	9.796819e-01	1
14573	ATIC	5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase	1839	9	0	1	4	1	0	0	5	4	5	8.053367e-01	1	8.950000e-01	9.796879e-01	1
14574	NDUFB9	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 9, 22kDa	578	11	0	1	2	0	0	0	2	2	2	8.056035e-01	1	8.930000e-01	9.797456e-01	1
14575	ZFYVE16	zinc finger, FYVE domain containing 16	4688	2	0	4	11	1	0	2	14	12	14	8.056435e-01	1	9.180000e-01	9.797543e-01	1
14576	CYBA	cytochrome b-245, alpha polypeptide	612	601	0	0	0	0	0	1	1	1	1	9.797915e-01	NaN	NaN	9.797915e-01	1
14577	GPR22	G protein-coupled receptor 22	1306	6	0	0	2	1	0	1	4	4	4	8.059282e-01	1	9.230000e-01	9.798158e-01	1
14578	PDK1	pyruvate dehydrogenase kinase, isozyme 1	1353	20	0	1	1	1	0	1	3	3	3	8.060652e-01	1	5.070000e-01	9.798453e-01	1
14579	MED31	mediator complex subunit 31	513	2	0	3	1	0	0	0	1	1	1	9.798617e-01	NaN	NaN	9.798617e-01	1
14580	MFAP1	microfibrillar-associated protein 1	1414	2	0	0	3	0	0	1	4	4	4	8.061584e-01	1	9.510000e-01	9.798654e-01	1
14581	APP	amyloid beta (A4) precursor protein (peptidase nexin-II, Alzheimer disease)	2381	29	0	3	6	1	0	2	9	9	9	8.061829e-01	1	9.930000e-01	9.798707e-01	1
14582	KLHL15	kelch-like 15 (Drosophila)	1823	53	0	2	4	0	0	0	4	4	4	8.063899e-01	1	3.780000e-01	9.799153e-01	1
14583	SP1	Sp1 transcription factor	2380	12	0	4	4	1	0	0	5	5	5	8.064962e-01	1	9.520000e-01	9.799381e-01	1
14584	FBXL6	F-box and leucine-rich repeat protein 6	2676	15	0	2	5	0	0	1	6	5	6	8.065764e-01	1	3.690000e-01	9.799554e-01	1
14585	UQCC	ubiquinol-cytochrome c reductase complex chaperone, CBP3 homolog (yeast)	936	15	0	0	2	0	0	0	2	2	2	8.066699e-01	1	2.520000e-01	9.799755e-01	1
14586	STRA6	stimulated by retinoic acid gene 6 homolog (mouse)	2124	12	0	3	4	0	0	0	4	4	4	8.066775e-01	1	6.120000e-01	9.799771e-01	1
14587	FGG	fibrinogen gamma chain	1411	2	0	0	4	0	0	1	5	5	5	8.066878e-01	1	6.210000e-01	9.799793e-01	1
14588	DNM1	dynamin 1	2704	14	0	1	6	0	0	0	6	6	6	8.067679e-01	1	4.620000e-01	9.799965e-01	1
14589	LHFP	lipoma HMGIC fusion partner	611	28	0	1	2	0	0	0	2	2	2	8.068579e-01	1	6.530000e-01	9.800158e-01	1
14590	USP51	ubiquitin specific peptidase 51	2140	6	0	6	10	1	0	0	11	11	11	8.068598e-01	1	8.530000e-01	9.800162e-01	1
14591	TAOK3	TAO kinase 3	2773	19	0	6	10	1	0	1	12	12	12	8.069441e-01	1	9.410000e-01	9.800343e-01	1
14592	IL1A	interleukin 1, alpha	840	40	0	0	2	0	0	0	2	2	2	8.069798e-01	1	8.470000e-01	9.800420e-01	1
14593	HSD17B14	hydroxysteroid (17-beta) dehydrogenase 14	1218	12	0	1	1	0	0	1	2	2	2	8.069985e-01	1	3.490000e-01	9.800460e-01	1
14594	GALNT5	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 5 (GalNAc-T5)	2861	6	0	3	9	0	0	3	12	11	12	8.071454e-01	1	8.550000e-01	9.800775e-01	1
14595	RGS5	regulator of G-protein signaling 5	562	42	0	1	2	0	0	0	2	2	2	8.071880e-01	1	6.420000e-01	9.800866e-01	1
14596	TM4SF5	transmembrane 4 L six family member 5	614	1	0	4	2	0	0	1	3	3	3	8.072494e-01	1	4.530000e-01	9.800998e-01	1
14597	POU4F2	POU class 4 homeobox 2	1234	3	0	5	12	0	0	1	13	13	13	8.072502e-01	1	8.740000e-01	9.800999e-01	1
14598	TLCD1	TLC domain containing 1	811	3	0	0	5	0	0	0	5	3	5	8.073276e-01	1	4.840000e-01	9.801165e-01	1
14599	ATP6V1C1	ATPase, H+ transporting, lysosomal 42kDa, V1 subunit C1	1197	10	0	1	3	0	0	0	3	3	3	8.073650e-01	1	8.350000e-01	9.801245e-01	1
14600	C20orf79	chromosome 20 open reading frame 79	474	1	0	1	2	0	0	0	2	2	2	8.074917e-01	1	7.880000e-01	9.801516e-01	1
14601	ENTHD1	ENTH domain containing 1	1844	2	0	0	2	0	0	0	2	2	2	8.075066e-01	1	9.890000e-01	9.801548e-01	1
14602	WDR54	WD repeat domain 54	1042	52	0	1	4	0	0	0	4	3	4	8.075175e-01	1	6.780000e-01	9.801571e-01	1
14603	ZFP82	zinc finger protein 82 homolog (mouse)	1615	1	0	2	9	1	0	0	10	8	10	8.075273e-01	1	9.080000e-01	9.801592e-01	1
14604	C17orf48	chromosome 17 open reading frame 48	1255	10	0	1	1	0	0	0	1	1	1	9.801713e-01	NaN	NaN	9.801713e-01	1
14605	WNT3	wingless-type MMTV integration site family, member 3	1084	5	0	3	5	0	0	0	5	4	5	8.076856e-01	1	3.850000e-01	9.801930e-01	1
14606	MID2	midline 2	2244	2	0	2	2	2	1	0	5	5	5	8.076891e-01	1	9.490000e-01	9.801938e-01	1
14607	DHRS11	dehydrogenase/reductase (SDR family) member 11	889	4	0	0	1	0	0	1	2	2	2	8.076927e-01	1	1	9.801945e-01	1
14608	TRIM61	tripartite motif-containing 61	858	303	0	0	4	0	0	0	4	3	4	8.077360e-01	1	8.090000e-01	9.802038e-01	1
14609	ASGR2	asialoglycoprotein receptor 2	968	26	0	1	1	0	0	0	1	1	1	9.802225e-01	NaN	NaN	9.802225e-01	1
14610	WIPI1	WD repeat domain, phosphoinositide interacting 1	1391	16	0	1	1	0	0	0	1	1	1	9.802253e-01	NaN	NaN	9.802253e-01	1
14611	DCDC2	doublecortin domain containing 2	1611	14	0	1	4	0	2	1	7	7	7	8.079637e-01	1	7.850000e-01	9.802524e-01	1
14612	UBA5	ubiquitin-like modifier activating enzyme 5	1262	4	0	0	1	0	1	0	2	2	2	8.082478e-01	1	3.390000e-01	9.803129e-01	1
14613	S100A9	S100 calcium binding protein A9	353	3	0	1	1	0	0	0	1	1	1	9.803215e-01	NaN	NaN	9.803215e-01	1
14614	CLDN3	claudin 3	663	62	0	1	1	0	0	1	2	2	2	8.083388e-01	1	8.120000e-01	9.803323e-01	1
14615	NIPAL1	NIPA-like domain containing 1	1255	13	0	2	1	0	0	0	1	1	1	9.803371e-01	NaN	NaN	9.803371e-01	1
14616	KCMF1	potassium channel modulatory factor 1	1170	17	0	3	2	0	0	1	3	3	3	8.083873e-01	1	5.250000e-01	9.803426e-01	1
14617	ENOPH1	enolase-phosphatase 1	1359	19	0	0	2	0	0	0	2	2	2	8.086665e-01	1	6.570000e-01	9.804019e-01	1
14618	HCN4	hyperpolarization activated cyclic nucleotide-gated potassium channel 4	3640	6	0	4	11	0	0	2	13	12	13	8.089435e-01	1	9.670000e-01	9.804607e-01	1
14619	ZNF839	zinc finger protein 839	2814	4	0	0	1	0	0	1	2	2	2	8.089853e-01	1	9.940000e-01	9.804696e-01	1
14620	CD36	CD36 molecule (thrombospondin receptor)	1469	7	0	1	5	0	0	0	5	5	5	8.089976e-01	1	9.580000e-01	9.804722e-01	1
14621	GRINL1A	glutamate receptor, ionotropic, N-methyl D-aspartate-like 1A	1119	72	0	1	1	0	0	0	1	1	1	9.805128e-01	NaN	NaN	9.805128e-01	1
14622	ZSWIM4	zinc finger, SWIM-type containing 4	3018	1	0	2	9	0	0	0	9	9	9	8.092639e-01	1	8.550000e-01	9.805286e-01	1
14623	KRTAP20-1	keratin associated protein 20-1	388	279	0	0	1	0	0	0	1	1	1	9.805508e-01	NaN	NaN	9.805508e-01	1
14624	PAEP	progestagen-associated endometrial protein (placental protein 14, pregnancy-associated endometrial alpha-2-globulin, alpha uterine protein)	571	283	0	0	1	0	0	1	2	2	2	8.096200e-01	1	2.150000e-01	9.806039e-01	1
14625	SP6	Sp6 transcription factor	1135	3	0	3	1	0	0	0	1	1	1	9.806395e-01	NaN	NaN	9.806395e-01	1
14626	C14orf21	chromosome 14 open reading frame 21	2079	10	0	1	1	0	2	0	3	3	3	8.099074e-01	1	8.420000e-01	9.806645e-01	1
14627	GSTCD	glutathione S-transferase, C-terminal domain containing	1946	16	0	3	1	2	0	1	4	4	4	8.099741e-01	1	7.940000e-01	9.806786e-01	1
14628	RPS4Y2	ribosomal protein S4, Y-linked 2	816	1	0	1	1	0	0	0	1	1	1	9.806964e-01	NaN	NaN	9.806964e-01	1
14629	TTC29	tetratricopeptide repeat domain 29	1472	4	0	1	5	1	1	0	7	7	7	8.100786e-01	1	6.470000e-01	9.807006e-01	1
14630	SEZ6L	seizure related 6 homolog (mouse)-like	3139	8	0	8	10	1	1	2	14	12	14	8.101937e-01	1	7.810000e-01	9.807248e-01	1
14631	TLK2	tousled-like kinase 2	2337	4	0	2	5	0	0	1	6	6	6	8.102206e-01	1	4.220000e-01	9.807305e-01	1
14632	TMPRSS11F	transmembrane protease, serine 11F	1355	2	0	1	9	1	0	1	11	10	11	8.104215e-01	1	9.620000e-01	9.807728e-01	1
14633	SERPINB4	serpin peptidase inhibitor, clade B (ovalbumin), member 4	1201	0	0	0	8	0	0	0	8	7	8	8.104618e-01	1	9.220000e-01	9.807812e-01	1
14634	BTN3A2	butyrophilin, subfamily 3, member A2	1037	13	0	1	1	1	0	0	2	2	2	8.104625e-01	1	5.360000e-01	9.807814e-01	1
14635	DPH5	DPH5 homolog (S. cerevisiae)	886	2	0	3	1	0	0	1	2	2	2	8.105988e-01	1	1.080000e-01	9.808100e-01	1
14636	NFIC	nuclear factor I/C (CCAAT-binding transcription factor)	1576	81	0	2	5	0	0	1	6	6	6	8.106171e-01	1	6.370000e-01	9.808138e-01	1
14637	CLASP2	cytoplasmic linker associated protein 2	4669	2	0	3	10	1	0	1	12	11	12	8.106712e-01	1	9.930000e-01	9.808252e-01	1
14638	MRPS18C	mitochondrial ribosomal protein S18C	1467	289	0	0	1	0	0	0	1	1	1	9.808643e-01	NaN	NaN	9.808643e-01	1
14639	PTMA	prothymosin, alpha	352	473	0	0	0	0	0	1	1	1	1	9.808647e-01	NaN	NaN	9.808647e-01	1
14640	HEY1	hairy/enhancer-of-split related with YRPW motif 1	943	4	0	2	1	0	0	0	1	1	1	9.808652e-01	NaN	NaN	9.808652e-01	1
14641	LEFTY2	left-right determination factor 2	1113	1	0	4	3	0	0	0	3	3	3	8.108764e-01	1	6.130000e-01	9.808682e-01	1
14642	CYP3A5	cytochrome P450, family 3, subfamily A, polypeptide 5	1559	3	0	1	1	0	0	0	1	1	1	9.808877e-01	NaN	NaN	9.808877e-01	1
14643	MAP3K11	mitogen-activated protein kinase kinase kinase 11	2594	0	6	1	5	0	0	3	8	6	8	8.111528e-01	1	9.940000e-01	9.809261e-01	1
14644	CLEC5A	C-type lectin domain family 5, member A	591	10	0	1	2	0	0	0	2	2	2	8.114542e-01	1	9.920000e-01	9.809892e-01	1
14645	HUWE1	HECT, UBA and WWE domain containing 1	13449	4	0	3	29	0	0	6	35	31	35	8.114581e-01	1	5.170000e-01	9.809900e-01	1
14646	DYRK2	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 2	1814	10	0	2	7	1	0	0	8	6	8	8.115435e-01	1	5.520000e-01	9.810078e-01	1
14647	ZFP112	zinc finger protein 112 homolog (mouse)	2758	1	0	0	5	0	0	1	6	6	6	8.117260e-01	1	7.290000e-01	9.810459e-01	1
14648	LRRC28	leucine rich repeat containing 28	1140	91	0	1	1	1	0	0	2	2	2	8.118495e-01	1	4.830000e-01	9.810717e-01	1
14649	TPST1	tyrosylprotein sulfotransferase 1	1132	7	0	0	2	0	0	0	2	2	2	8.118807e-01	1	3.150000e-01	9.810782e-01	1
14650	OR2A25	olfactory receptor, family 2, subfamily A, member 25	932	38	0	2	2	0	0	1	3	3	3	8.120078e-01	1	7.740000e-01	9.811046e-01	1
14651	HSPB7	heat shock 27kDa protein family, member 7 (cardiovascular)	521	0	0	3	1	0	0	0	1	1	1	9.811474e-01	NaN	NaN	9.811474e-01	1
14652	KIF25	kinesin family member 25	1189	3	0	3	5	0	0	0	5	5	5	8.122954e-01	1	5.310000e-01	9.811645e-01	1
14653	TMEM169	transmembrane protein 169	1024	6	0	4	2	1	0	0	3	3	3	8.123280e-01	1	9.630000e-01	9.811713e-01	1
14654	KLHL22	kelch-like 22 (Drosophila)	1929	1	0	6	9	0	0	0	9	8	9	8.126594e-01	1	9.260000e-01	9.812401e-01	1
14655	HCN3	hyperpolarization activated cyclic nucleotide-gated potassium channel 3	2355	5	0	3	14	0	0	0	14	12	14	8.128642e-01	1	9.860000e-01	9.812825e-01	1
14656	KIAA1430	KIAA1430	1615	0	0	1	3	0	0	0	3	3	3	8.128677e-01	1	8.030000e-01	9.812832e-01	1
14657	HTR2C	5-hydroxytryptamine (serotonin) receptor 2C	1393	11	0	4	10	0	0	0	10	10	10	8.129934e-01	1	6.310000e-01	9.813093e-01	1
14658	PCDH17	protocadherin 17	3492	0	0	26	44	1	0	2	47	42	46	9.964701e-01	6.480000e-01	6.190000e-01	9.813354e-01	1
14659	SLC39A6	solute carrier family 39 (zinc transporter), member 6	2456	1	0	4	8	0	0	1	9	8	9	8.133817e-01	1	4.500000e-01	9.813896e-01	1
14660	SLC9A3	solute carrier family 9 (sodium/hydrogen exchanger), member 3	2569	1	0	9	11	0	1	0	12	10	12	8.134495e-01	1	6.830000e-01	9.814036e-01	1
14661	TINAGL1	tubulointerstitial nephritis antigen-like 1	1448	44	0	2	4	0	0	1	5	4	5	8.134836e-01	1	8.090000e-01	9.814106e-01	1
14662	PTPN22	protein tyrosine phosphatase, non-receptor type 22 (lymphoid)	2525	11	1	1	3	0	0	0	3	3	3	8.135296e-01	1	9.010000e-01	9.814201e-01	1
14663	NAALADL2	N-acetylated alpha-linked acidic dipeptidase-like 2	2442	3	0	4	15	0	0	0	15	14	15	8.135763e-01	1	8.310000e-01	9.814298e-01	1
14664	DARS2	aspartyl-tRNA synthetase 2, mitochondrial	2002	17	0	1	4	0	0	0	4	4	4	8.136371e-01	1	5.130000e-01	9.814423e-01	1
14665	ATL1	atlastin GTPase 1	1770	0	0	1	2	0	0	1	3	3	3	8.138508e-01	1	9.560000e-01	9.814863e-01	1
14666	GORASP1	golgi reassembly stacking protein 1, 65kDa	1546	7	0	1	2	0	0	2	4	4	4	8.138690e-01	1	7.450000e-01	9.814901e-01	1
14667	NXF1	nuclear RNA export factor 1	2112	7	0	1	4	0	0	1	5	5	5	8.138702e-01	1	6.110000e-01	9.814903e-01	1
14668	L1TD1	LINE-1 type transposase domain containing 1	2602	0	0	3	3	0	0	1	4	3	4	8.140782e-01	1	8.350000e-01	9.815331e-01	1
14669	CCDC114	coiled-coil domain containing 114	2065	1	0	1	9	0	0	0	9	9	9	8.141647e-01	1	6.160000e-01	9.815509e-01	1
14670	ANXA7	annexin A7	1518	44	0	1	1	1	0	0	2	2	2	8.142056e-01	1	7.170000e-01	9.815593e-01	1
14671	IMPG1	interphotoreceptor matrix proteoglycan 1	2458	0	0	5	10	1	0	2	13	12	13	8.147878e-01	1	9.210000e-01	9.816788e-01	1
14672	DEDD	death effector domain containing	973	13	0	1	3	0	0	0	3	3	3	8.148912e-01	1	8.420000e-01	9.817000e-01	1
14673	LEKR1	leucine, glutamate and lysine rich 1	2127	4	0	1	2	0	0	0	2	2	2	8.149567e-01	1	8.500000e-01	9.817134e-01	1
14674	RELN	reelin	10639	9	0	11	44	3	1	4	52	42	51	8.151841e-01	5.980000e-01	8.890000e-01	9.817599e-01	1
14675	ARSK	arylsulfatase family, member K	1639	1	0	0	7	0	0	0	7	5	7	8.151998e-01	1	9.660000e-01	9.817631e-01	1
14676	OR5K1	olfactory receptor, family 5, subfamily K, member 1	929	12	0	2	4	0	0	0	4	4	4	8.152004e-01	1	6.380000e-01	9.817632e-01	1
14677	KCNIP4	Kv channel interacting protein 4	917	1	1	1	2	1	0	0	3	3	3	8.153202e-01	1	9.950000e-01	9.817877e-01	1
14678	ALKBH5	alkB, alkylation repair homolog 5 (E. coli)	1197	21	0	1	3	0	0	0	3	3	3	8.153664e-01	1	3.130000e-01	9.817971e-01	1
14679	TMF1	TATA element modulatory factor 1	3346	6	0	2	9	0	0	1	10	9	10	8.154738e-01	1	8.620000e-01	9.818190e-01	1
14680	C15orf32	chromosome 15 open reading frame 32	545	0	0	3	2	0	0	2	4	3	4	8.155323e-01	1	9.710000e-01	9.818310e-01	1
14681	SYT16	synaptotagmin XVI	1958	1	0	1	11	1	0	0	12	12	12	8.157136e-01	1	6.900000e-01	9.818679e-01	1
14682	WDR12	WD repeat domain 12	1320	20	0	2	2	0	0	0	2	2	2	8.157778e-01	1	5.740000e-01	9.818810e-01	1
14683	PIWIL4	piwi-like 4 (Drosophila)	2635	4	0	4	8	0	0	1	9	8	9	8.158772e-01	1	7.820000e-01	9.819012e-01	1
14684	C1D	C1D nuclear receptor corepressor	442	139	0	0	0	0	0	1	1	1	1	9.819138e-01	NaN	NaN	9.819138e-01	1
14685	HEXIM1	hexamethylene bis-acetamide inducible 1	1080	9	0	2	4	0	0	1	5	5	5	8.159645e-01	1	6.570000e-01	9.819190e-01	1
14686	NR6A1	nuclear receptor subfamily 6, group A, member 1	1479	36	0	2	5	0	0	0	5	4	5	8.159726e-01	1	7.160000e-01	9.819206e-01	1
14687	LRRN1	leucine rich repeat neuronal 1	2151	5	0	4	8	1	0	1	10	9	10	8.160117e-01	1	9.550000e-01	9.819286e-01	1
14688	TMLHE	trimethyllysine hydroxylase, epsilon	1433	1	0	3	5	0	0	0	5	5	5	8.160680e-01	1	7.320000e-01	9.819400e-01	1
14689	ANKRD58	ankyrin repeat domain 58	950	1000	0	0	3	1	0	0	4	4	4	8.161667e-01	1	7.650000e-01	9.819601e-01	1
14690	MPO	myeloperoxidase	2282	15	0	3	8	0	0	1	9	8	9	8.163021e-01	1	6.220000e-01	9.819876e-01	1
14691	SIX2	SIX homeobox 2	880	0	0	5	5	0	0	1	6	5	6	8.163925e-01	1	9.680000e-01	9.820059e-01	1
14692	LIPF	lipase, gastric	1233	5	0	3	4	0	0	3	7	6	7	8.165706e-01	1	9.510000e-01	9.820420e-01	1
14693	GAS2L3	growth arrest-specific 2 like 3	2119	7	0	3	3	1	0	1	5	5	5	8.166350e-01	1	6.540000e-01	9.820551e-01	1
14694	SLC4A7	solute carrier family 4, sodium bicarbonate cotransporter, member 7	3743	2	0	2	12	3	0	0	15	8	15	8.167314e-01	1	7.870000e-01	9.820746e-01	1
14695	ZNF233	zinc finger protein 233	2029	15	0	2	6	0	0	2	8	7	8	8.168157e-01	1	6.610000e-01	9.820917e-01	1
14696	FAM158A		1023	2	0	2	1	0	0	0	1	1	1	9.821071e-01	NaN	NaN	9.821071e-01	1
14697	H6PD	hexose-6-phosphate dehydrogenase (glucose 1-dehydrogenase)	2392	0	0	6	6	0	1	0	7	7	7	8.169130e-01	1	8.660000e-01	9.821113e-01	1
14698	SLC22A24	solute carrier family 22, member 24	1690	229	0	0	2	0	0	0	2	2	2	8.169818e-01	1	8.550000e-01	9.821252e-01	1
14699	LLGL2	lethal giant larvae homolog 2 (Drosophila)	3256	24	0	5	8	0	0	1	9	8	9	8.169827e-01	1	5.250000e-01	9.821254e-01	1
14700	TMPRSS7	transmembrane protease, serine 7	2214	3	0	3	5	0	0	0	5	5	5	8.170437e-01	1	6.140000e-01	9.821377e-01	1
14701	UMOD	uromodulin (uromucoid, Tamm-Horsfall glycoprotein)	1965	33	0	2	3	0	1	2	6	6	6	8.172399e-01	1	6.850000e-01	9.821774e-01	1
14702	SERBP1	SERPINE1 mRNA binding protein 1	1255	13	0	1	4	0	0	0	4	4	4	8.173330e-01	1	4.430000e-01	9.821962e-01	1
14703	DAGLB	diacylglycerol lipase, beta	2075	1	0	7	10	0	0	2	12	11	12	8.173986e-01	1	6.560000e-01	9.822094e-01	1
14704	SMC4	structural maintenance of chromosomes 4	3959	1	0	5	10	0	2	1	13	12	13	8.174147e-01	1	3.690000e-01	9.822126e-01	1
14705	LDLRAP1	low density lipoprotein receptor adaptor protein 1	959	0	0	2	4	0	0	0	4	4	4	8.174677e-01	1	6.960000e-01	9.822233e-01	1
14706	AKNA	AT-hook transcription factor	4400	5	0	5	12	0	0	1	13	10	13	8.175178e-01	1	8.570000e-01	9.822334e-01	1
14707	GLOD4	glyoxalase domain containing 4	1462	45	0	1	2	0	0	0	2	2	2	8.175439e-01	1	5.030000e-01	9.822387e-01	1
14708	CCDC25	coiled-coil domain containing 25	671	384	0	0	1	0	0	0	1	1	1	9.822622e-01	NaN	NaN	9.822622e-01	1
14709	CTSL2	cathepsin L2	1033	16	0	3	2	0	1	0	3	3	3	8.177251e-01	1	7.350000e-01	9.822751e-01	1
14710	EAF1	ELL associated factor 1	1093	189	0	1	2	0	0	0	2	2	2	8.179801e-01	1	6.350000e-01	9.823264e-01	1
14711	ENG	endoglin (Osler-Rendu-Weber syndrome 1)	2057	10	0	1	1	0	0	2	3	3	3	8.181572e-01	1	3.120000e-01	9.823620e-01	1
14712	INTS9	integrator complex subunit 9	2047	0	0	0	2	0	0	1	3	3	3	8.185722e-01	1	5.860000e-01	9.824452e-01	1
14713	TFEB	transcription factor EB	1478	27	0	1	4	0	0	0	4	4	4	8.186061e-01	1	6.980000e-01	9.824520e-01	1
14714	ZNF232	zinc finger protein 232	1349	5	0	0	1	0	0	0	1	1	1	9.824537e-01	NaN	NaN	9.824537e-01	1
14715	SPOCK2	sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 2	1362	17	0	2	2	0	1	0	3	3	3	8.186249e-01	1	4.140000e-01	9.824557e-01	1
14716	SHANK2	SH3 and multiple ankyrin repeat domains 2	5536	7	2	6	19	0	0	4	23	21	23	8.186380e-01	1	9.250000e-01	9.824583e-01	1
