rank	gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	p	q
15247	OCLM	oculomedin	135	22	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15248	OCLN	occludin	1601	585	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15249	OCM	oncomodulin	344	178	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15250	ODF1	outer dense fiber of sperm tails 1	757	16	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15251	ODF2	outer dense fiber of sperm tails 2	2686	17	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15252	ODF2L	outer dense fiber of sperm tails 2-like	2157	31	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15253	ODF3	outer dense fiber of sperm tails 3	789	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15254	ODF3B	outer dense fiber of sperm tails 3B	788	289	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15255	ODF3L1	outer dense fiber of sperm tails 3-like 1	837	348	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15256	ODF3L2	outer dense fiber of sperm tails 3-like 2	882	348	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15257	ODF4	outer dense fiber of sperm tails 4	782	880	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15258	OGDH	oxoglutarate (alpha-ketoglutarate) dehydrogenase (lipoamide)	3331	59	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15259	OGDHL	oxoglutarate dehydrogenase-like	3120	18	0	3	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15260	OGFOD2	2-oxoglutarate and iron-dependent oxygenase domain containing 2	893	307	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15261	OGFR	opioid growth factor receptor	2060	227	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15262	OGFRL1	opioid growth factor receptor-like 1	1380	100	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15263	OGG1	8-oxoguanine DNA glycosylase	1769	8	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15264	OGN	osteoglycin	921	347	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15265	OLAH	oleoyl-ACP hydrolase	985	20	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15266	OLFML1	olfactomedin-like 1	1217	123	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15267	OLIG1	oligodendrocyte transcription factor 1	817	1	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15268	OLIG2	oligodendrocyte lineage transcription factor 2	976	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15269	OLR1	oxidized low density lipoprotein (lectin-like) receptor 1	842	680	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15270	OMG	oligodendrocyte myelin glycoprotein	1327	44	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15271	OOEP	oocyte expressed protein homolog (dog)	458	889	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15272	OPA3	optic atrophy 3 (autosomal recessive, with chorea and spastic paraplegia)	949	4	1	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15273	OPALIN	oligodendrocytic myelin paranodal and inner loop protein	461	2	1	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15274	OPHN1	oligophrenin 1	2505	13	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15275	OPN1MW	opsin 1 (cone pigments), medium-wave-sensitive	2234	85	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15276	OPN1MW2	opsin 1 (cone pigments), medium-wave-sensitive 2	2234	85	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15277	OPN4	opsin 4	1510	114	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15278	OPTC	opticin	1027	348	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15279	OPTN	optineurin	1790	151	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15280	OR10A2	olfactory receptor, family 10, subfamily A, member 2	912	432	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15281	OR10A5	olfactory receptor, family 10, subfamily A, member 5	954	432	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15282	OR10A6	olfactory receptor, family 10, subfamily A, member 6	944	81	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15283	OR10A7	olfactory receptor, family 10, subfamily A, member 7	950	163	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15284	OR10AD1	olfactory receptor, family 10, subfamily AD, member 1	954	127	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15285	OR10G4	olfactory receptor, family 10, subfamily G, member 4	934	5	0	3	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15286	OR10G9	olfactory receptor, family 10, subfamily G, member 9	934	96	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15287	OR10H1	olfactory receptor, family 10, subfamily H, member 1	961	193	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15288	OR10H4	olfactory receptor, family 10, subfamily H, member 4	950	16	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15289	OR10S1	olfactory receptor, family 10, subfamily S, member 1	996	20	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15290	OR10T2	olfactory receptor, family 10, subfamily T, member 2	943	10	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15291	OR10V1	olfactory receptor, family 10, subfamily V, member 1	930	39	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15292	OR10X1	olfactory receptor, family 10, subfamily X, member 1	972	33	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15293	OR11A1	olfactory receptor, family 11, subfamily A, member 1	950	35	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15294	OR11G2	olfactory receptor, family 11, subfamily G, member 2	1036	460	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15295	OR11H1	olfactory receptor, family 11, subfamily H, member 1	979	348	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15296	OR11H12	olfactory receptor, family 11, subfamily H, member 12	979	27	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15297	OR11H4	olfactory receptor, family 11, subfamily H, member 4	974	275	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15298	OR13C8	olfactory receptor, family 13, subfamily C, member 8	962	39	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15299	OR13C9	olfactory receptor, family 13, subfamily C, member 9	956	13	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15300	OR13F1	olfactory receptor, family 13, subfamily F, member 1	958	20	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15301	OR13G1	olfactory receptor, family 13, subfamily G, member 1	924	35	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15302	OR13J1	olfactory receptor, family 13, subfamily J, member 1	938	63	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15303	OR14A16	olfactory receptor, family 14, subfamily A, member 16	930	13	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15304	OR14C36	olfactory receptor, family 14, subfamily C, member 36	937	87	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15305	OR14I1	olfactory receptor, family 14, subfamily I, member 1	936	1	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15306	OR14J1	olfactory receptor, family 14, subfamily J, member 1	965	7	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15307	OR1A1	olfactory receptor, family 1, subfamily A, member 1	928	18	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15308	OR1B1	olfactory receptor, family 1, subfamily B, member 1	956	24	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15309	OR1C1	olfactory receptor, family 1, subfamily C, member 1	943	30	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15310	OR1E1	olfactory receptor, family 1, subfamily E, member 1	945	138	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15311	OR1E2	olfactory receptor, family 1, subfamily E, member 2	971	138	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15312	OR1F1	olfactory receptor, family 1, subfamily F, member 1	938	96	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15313	OR1G1	olfactory receptor, family 1, subfamily G, member 1	942	68	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15314	OR1I1	olfactory receptor, family 1, subfamily I, member 1	1066	198	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15315	OR1J2	olfactory receptor, family 1, subfamily J, member 2	941	10	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15316	OR1J4	olfactory receptor, family 1, subfamily J, member 4	941	10	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15317	OR1L1	olfactory receptor, family 1, subfamily L, member 1	931	171	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15318	OR1L3	olfactory receptor, family 1, subfamily L, member 3	974	171	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15319	OR1L4	olfactory receptor, family 1, subfamily L, member 4	936	171	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15320	OR1L6	olfactory receptor, family 1, subfamily L, member 6	934	488	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15321	OR1L8	olfactory receptor, family 1, subfamily L, member 8	930	24	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15322	OR1M1	olfactory receptor, family 1, subfamily M, member 1	941	199	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15323	OR1N2	olfactory receptor, family 1, subfamily N, member 2	992	24	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15324	OR1S1	olfactory receptor, family 1, subfamily S, member 1	977	78	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15325	OR2A1	olfactory receptor, family 2, subfamily A, member 1	931	302	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15326	OR2A25	olfactory receptor, family 2, subfamily A, member 25	932	38	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15327	OR2A42	olfactory receptor, family 2, subfamily A, member 42	931	298	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15328	OR2A7	olfactory receptor, family 2, subfamily A, member 7	932	7	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15329	OR2AG2	olfactory receptor, family 2, subfamily AG, member 2	951	32	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15330	OR2B3	olfactory receptor, family 2, subfamily B, member 3	946	27	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15331	OR2C3	olfactory receptor, family 2, subfamily C, member 3	967	6	0	3	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15332	OR2D3	olfactory receptor, family 2, subfamily D, member 3	992	106	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15333	OR2F1	olfactory receptor, family 2, subfamily F, member 1	958	123	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15334	OR2H1	olfactory receptor, family 2, subfamily H, member 1	951	136	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15335	OR2J3	olfactory receptor, family 2, subfamily J, member 3	935	28	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15336	OR2K2	olfactory receptor, family 2, subfamily K, member 2	950	65	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15337	OR2L2	olfactory receptor, family 2, subfamily L, member 2	943	98	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15338	OR2L3	olfactory receptor, family 2, subfamily L, member 3	939	98	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15339	OR2L8	olfactory receptor, family 2, subfamily L, member 8	939	5	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15340	OR2T1	olfactory receptor, family 2, subfamily T, member 1	1109	361	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15341	OR2T11	olfactory receptor, family 2, subfamily T, member 11	951	35	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15342	OR2T2	olfactory receptor, family 2, subfamily T, member 2	975	36	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15343	OR2T34	olfactory receptor, family 2, subfamily T, member 34	957	35	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15344	OR2T35	olfactory receptor, family 2, subfamily T, member 35	972	0	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15345	OR2T5	olfactory receptor, family 2, subfamily T, member 5	948	392	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15346	OR2W1	olfactory receptor, family 2, subfamily W, member 1	963	28	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15347	OR2W3	olfactory receptor, family 2, subfamily W, member 3	943	14	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15348	OR2W5	olfactory receptor, family 2, subfamily W, member 5	965	6	2	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15349	OR2Z1	olfactory receptor, family 2, subfamily Z, member 1	944	257	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15350	OR3A2	olfactory receptor, family 3, subfamily A, member 2	970	11	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15351	OR4A47	olfactory receptor, family 4, subfamily A, member 47	928	189	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15352	OR4B1	olfactory receptor, family 4, subfamily B, member 1	929	7	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15353	OR4C15	olfactory receptor, family 4, subfamily C, member 15	1111	22	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15354	OR4D1	olfactory receptor, family 4, subfamily D, member 1	931	31	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15355	OR4E2	olfactory receptor, family 4, subfamily E, member 2	940	97	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15356	OR4F15	olfactory receptor, family 4, subfamily F, member 15	937	29	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15357	OR4F17	olfactory receptor, family 4, subfamily F, member 17	918	11	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15358	OR4F21	olfactory receptor, family 4, subfamily F, member 21	937	81	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15359	OR4F4	olfactory receptor, family 4, subfamily F, member 4	918	650	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15360	OR4F5	olfactory receptor, family 4, subfamily F, member 5	918	51	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15361	OR4K1	olfactory receptor, family 4, subfamily K, member 1	940	59	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15362	OR4K13	olfactory receptor, family 4, subfamily K, member 13	913	130	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15363	OR4K5	olfactory receptor, family 4, subfamily K, member 5	970	134	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15364	OR4M1	olfactory receptor, family 4, subfamily M, member 1	941	143	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15365	OR4N5	olfactory receptor, family 4, subfamily N, member 5	926	294	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15366	OR51A2	olfactory receptor, family 51, subfamily A, member 2	940	359	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15367	OR51A7	olfactory receptor, family 51, subfamily A, member 7	937	31	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15368	OR51B2	olfactory receptor, family 51, subfamily B, member 2	943	44	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15369	OR51B5	olfactory receptor, family 51, subfamily B, member 5	939	142	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15370	OR51B6	olfactory receptor, family 51, subfamily B, member 6	938	142	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15371	OR51E1	olfactory receptor, family 51, subfamily E, member 1	961	20	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15372	OR51F1	olfactory receptor, family 51, subfamily F, member 1	938	59	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15373	OR51I1	olfactory receptor, family 51, subfamily I, member 1	949	11	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15374	OR51I2	olfactory receptor, family 51, subfamily I, member 2	943	10	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15375	OR52A4	olfactory receptor, family 52, subfamily A, member 4	919	19	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15376	OR52B4	olfactory receptor, family 52, subfamily B, member 4	949	41	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15377	OR52B6	olfactory receptor, family 52, subfamily B, member 6	1006	154	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15378	OR52I1	olfactory receptor, family 52, subfamily I, member 1	974	20	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15379	OR52K1	olfactory receptor, family 52, subfamily K, member 1	949	112	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15380	OR52K2	olfactory receptor, family 52, subfamily K, member 2	949	190	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15381	OR52N1	olfactory receptor, family 52, subfamily N, member 1	962	166	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15382	OR52N2	olfactory receptor, family 52, subfamily N, member 2	965	18	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15383	OR52W1	olfactory receptor, family 52, subfamily W, member 1	961	31	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15384	OR56A5	olfactory receptor, family 56, subfamily A, member 5	940	65	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15385	OR56B4	olfactory receptor, family 56, subfamily B, member 4	958	41	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15386	OR5AC2	olfactory receptor, family 5, subfamily AC, member 2	928	140	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15387	OR5AP2	olfactory receptor, family 5, subfamily AP, member 2	951	12	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15388	OR5B21	olfactory receptor, family 5, subfamily B, member 21	928	1	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15389	OR5H1	olfactory receptor, family 5, subfamily H, member 1	940	140	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15390	OR5H2	olfactory receptor, family 5, subfamily H, member 2	945	26	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15391	OR5J2	olfactory receptor, family 5, subfamily J, member 2	937	86	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15392	OR5K1	olfactory receptor, family 5, subfamily K, member 1	929	1	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15393	OR5K3	olfactory receptor, family 5, subfamily K, member 3	965	29	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15394	OR5K4	olfactory receptor, family 5, subfamily K, member 4	964	27	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15395	OR5M11	olfactory receptor, family 5, subfamily M, member 11	917	109	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15396	OR5M9	olfactory receptor, family 5, subfamily M, member 9	931	370	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15397	OR6A2	olfactory receptor, family 6, subfamily A, member 2	984	425	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15398	OR6B1	olfactory receptor, family 6, subfamily B, member 1	936	472	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15399	OR6B2	olfactory receptor, family 6, subfamily B, member 2	937	155	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15400	OR6B3	olfactory receptor, family 6, subfamily B, member 3	995	458	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15401	OR6C1	olfactory receptor, family 6, subfamily C, member 1	938	31	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15402	OR6C4	olfactory receptor, family 6, subfamily C, member 4	928	44	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15403	OR6C6	olfactory receptor, family 6, subfamily C, member 6	943	205	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15404	OR6C68	olfactory receptor, family 6, subfamily C, member 68	952	3	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15405	OR6C70	olfactory receptor, family 6, subfamily C, member 70	937	3	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15406	OR6C74	olfactory receptor, family 6, subfamily C, member 74	938	163	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15407	OR6C75	olfactory receptor, family 6, subfamily C, member 75	938	31	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15408	OR6F1	olfactory receptor, family 6, subfamily F, member 1	927	27	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15409	OR6S1	olfactory receptor, family 6, subfamily S, member 1	996	5	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15410	OR7C1	olfactory receptor, family 7, subfamily C, member 1	961	7	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15411	OR7C2	olfactory receptor, family 7, subfamily C, member 2	959	24	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15412	OR7E24	olfactory receptor, family 7, subfamily E, member 24	1020	224	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15413	OR7G1	olfactory receptor, family 7, subfamily G, member 1	1006	139	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15414	OR7G2	olfactory receptor, family 7, subfamily G, member 2	1036	200	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15415	OR7G3	olfactory receptor, family 7, subfamily G, member 3	938	200	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15416	OR8B12	olfactory receptor, family 8, subfamily B, member 12	931	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15417	OR8B2	olfactory receptor, family 8, subfamily B, member 2	941	26	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15418	OR8B3	olfactory receptor, family 8, subfamily B, member 3	940	71	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15419	OR8B4	olfactory receptor, family 8, subfamily B, member 4	928	74	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15420	OR8D1	olfactory receptor, family 8, subfamily D, member 1	926	24	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15421	OR8G1	olfactory receptor, family 8, subfamily G, member 1	1039	163	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15422	OR8G2	olfactory receptor, family 8, subfamily G, member 2	913	266	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15423	OR8G5	olfactory receptor, family 8, subfamily G, member 5	1040	3	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15424	OR8I2	olfactory receptor, family 8, subfamily I, member 2	932	85	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15425	OR8S1	olfactory receptor, family 8, subfamily S, member 1	1083	12	0	2	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15426	OR8U8	olfactory receptor, family 8, subfamily U, member 8	279	1	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15427	OR9G9	olfactory receptor, family 9, subfamily G, member 9	916	12	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15428	ORAI1	ORAI calcium release-activated calcium modulator 1	916	2	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15429	ORAI2	ORAI calcium release-activated calcium modulator 2	773	1	0	3	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15430	ORAOV1	oral cancer overexpressed 1	430	617	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15431	ORC4L	origin recognition complex, subunit 4-like (yeast)	1363	53	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15432	ORC5L	origin recognition complex, subunit 5-like (yeast)	1456	195	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15433	ORC6L	origin recognition complex, subunit 6 like (yeast)	785	124	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15434	ORM1	orosomucoid 1	626	480	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15435	OS9	osteosarcoma amplified 9, endoplasmic reticulum lectin	2060	1	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15436	OSBP	oxysterol binding protein	2476	5	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15437	OSBPL7	oxysterol binding protein-like 7	2617	37	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15438	OSBPL9	oxysterol binding protein-like 9	2407	25	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15439	OSCP1	organic solute carrier partner 1	1336	63	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15440	OSGEP	O-sialoglycoprotein endopeptidase	1048	53	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15441	OSGIN2	oxidative stress induced growth inhibitor family member 2	1670	16	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15442	OSM	oncostatin M	769	186	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15443	OSR1	odd-skipped related 1 (Drosophila)	809	1	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15444	OSTBETA	solute carrier family 51, beta subunit	395	81	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15445	OSTC	oligosaccharyltransferase complex subunit	464	1000	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15446	OSTF1	osteoclast stimulating factor 1	681	203	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15447	OSTM1	osteopetrosis associated transmembrane protein 1	1027	137	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15448	OSTN	osteocrin	408	239	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15449	OTOL1	otolin 1	1444	105	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15450	OTOR	otoraplin	401	4	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15451	OTP	orthopedia homeobox	986	220	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15452	OTUB2	OTU domain, ubiquitin aldehyde binding 2	725	3	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15453	OTUD6A	OTU domain containing 6A	869	130	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15454	OTUD7B	OTU domain containing 7B	2576	224	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15455	OVCA2	ovarian tumor suppressor candidate 2	690	107	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15456	OVCH2	ovochymase 2	1750	45	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15457	OVOL1	ovo-like 1(Drosophila)	816	1	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15458	OVOL2	ovo-like 2 (Drosophila)	840	3	0	1	0	0	0	0	0	0	0	1	NaN	NaN	1	1
15459	OXCT2	3-oxoacid CoA transferase 2	1556	486	0	0	0	0	0	0	0	0	0	1	NaN	NaN	1	1
